,id,customer_id,country_id,tbl_loan_id,lender_id,loan_type,loan_risk,total_amount,total_amount_to_repay,interest_rate,disbursement_date,due_date,duration,amount_funded_by_lender,lender_portion_funded,lender_portion_to_be_repaid,new_versus_repeat,target,interest_rate_bin,interest_rate_bin_encoded,daily_loan_cost,cost_category,cost_category_encoded,to_repay_log,disbursement_month,disbursement_quarter,due_month,due_quarter,interaction1
6469,ID_262903277845267278,262903,Kenya,277845,267278,Type_1,Low Risk,8577.0,8577.0,0.0,2022-10-08,2022-10-15,7,2274.91,0.265233764719598,2275.0,Repeat Loan,0,Normal,0,0.0,Zero,0,9.056956065076825,10,4,10,4,4_7
6470,ID_264480247719267278,264480,Kenya,247719,267278,Type_1,Low Risk,1179.0,1202.0,101.72058645341086,2022-08-30,2022-09-06,7,353.7,0.3,361.0,Repeat Loan,0,Exorbitant,1,3.2857142857142856,Small,1,7.0925737159746784,8,3,9,3,3_7
6471,ID_259139243938267278,259139,Kenya,243938,267278,Type_1,Low Risk,975.0,1011.0,192.5274725274725,2022-08-25,2022-09-01,7,292.5,0.3,303.0,Repeat Loan,0,Exorbitant,1,5.142857142857143,Moderate,2,6.919683849847411,8,3,9,3,3_7
6472,ID_266210255943267278,266210,Kenya,255943,267278,Type_1,Low Risk,67215.0,69259.0,158.565796325225,2022-09-10,2022-09-17,7,20164.5,0.3,20778.0,Repeat Loan,0,Exorbitant,1,292.0,High,3,11.145622817956413,9,3,9,3,3_7
6473,ID_240126142932251804,240126,Kenya,142932,251804,Type_18,High Risk,4872.0,5067.0,48.696633825944176,2022-04-14,2022-05-14,30,974.0,0.19991789819376,1013.0,Repeat Loan,0,Exorbitant,1,6.5,Moderate,2,8.53070154144103,4,2,5,2,2_30
6474,ID_266210218194267278,266210,Kenya,218194,267278,Type_1,Low Risk,52790.0,53107.0,31.311395556517734,2022-07-18,2022-07-25,7,15837.0,0.3,15932.0,Repeat Loan,0,Exorbitant,1,45.285714285714285,High,3,10.880082855015793,7,3,7,3,3_7
6475,ID_252510215927267278,252510,Kenya,215927,267278,Type_1,Low Risk,9378.0,9420.0,23.35252719129878,2022-07-14,2022-07-21,7,2813.4,0.3,2826.0,Repeat Loan,0,Exorbitant,1,6.0,Moderate,2,9.150696519048667,7,3,7,3,3_7
6476,ID_252500270196267278,252500,Kenya,270196,267278,Type_1,Low Risk,864.0,892.0,168.9814814814815,2022-09-29,2022-10-06,7,259.2,0.3,268.0,Repeat Loan,0,Exorbitant,1,4.0,Small,1,6.794586580876499,9,3,10,3,3_7
6477,ID_260083219943267278,260083,Kenya,219943,267278,Type_1,Low Risk,6028.0,6028.0,0.0,2022-07-19,2022-07-26,7,1808.4,0.3,1808.0,Repeat Loan,0,Normal,0,0.0,Zero,0,8.704336438489406,7,3,7,3,3_7
6478,ID_52971122860245684,52971,Kenya,122860,245684,Type_11,High Risk,33570.0,35903.0,84.55416542547911,2022-03-07,2022-04-06,30,10000.0,0.297885016383675,10695.0,Repeat Loan,0,Exorbitant,1,77.76666666666667,High,3,10.488603988882367,3,1,4,1,1_30
6479,ID_246604229621267278,246604,Kenya,229621,267278,Type_1,Low Risk,5028.0,5357.0,341.1893396976929,2022-08-01,2022-08-08,7,1508.4,0.3,1607.0,Repeat Loan,0,Exorbitant,1,47.0,High,3,8.586346050104554,8,3,8,3,3_7
6480,ID_267802280784267278,267802,Kenya,280784,267278,Type_1,Low Risk,480.0,524.0,477.9761904761904,2022-10-13,2022-10-20,7,144.0,0.3,157.0,Repeat Loan,0,Exorbitant,1,6.285714285714286,Moderate,2,6.263398262591624,10,4,10,4,4_7
6481,ID_249371277764267278,249371,Kenya,277764,267278,Type_1,Low Risk,33349.0,34307.0,149.78817098820696,2022-10-08,2022-10-15,7,2809.02,0.0842310114246304,2890.0,Repeat Loan,0,Exorbitant,1,136.85714285714286,High,3,10.443133842110312,10,4,10,4,4_7
6482,ID_266663306260267278,266663,Kenya,306260,267278,Type_5,High Risk,32600.0,34330.0,138.3545135845749,2023-01-03,2023-01-17,14,4346.0,0.133312883435582,4577.0,Repeat Loan,0,Exorbitant,1,123.57142857142857,High,3,10.44380401506915,1,1,1,1,1_14
6483,ID_288739371095251804,288739,Kenya,371095,251804,Type_7,High Risk,15102.0,15631.0,182.64846661747734,2024-09-14,2024-09-21,7,3020.0,0.199973513441928,3126.0,Repeat Loan,0,Exorbitant,1,75.57142857142857,High,3,9.657075374282565,9,3,9,3,3_7
6484,ID_255130288415267278,255130,Kenya,288415,267278,Type_1,Low Risk,699.0,699.0,0.0,2022-10-26,2022-11-02,7,209.7,0.3,210.0,Repeat Loan,0,Normal,0,0.0,Zero,0,6.551080335043404,10,4,11,4,4_7
6485,ID_251248266797267278,251248,Kenya,266797,267278,Type_1,Low Risk,17756.0,17756.0,0.0,2022-09-24,2022-10-01,7,39.27,0.0022116467672899,39.0,Repeat Loan,0,Normal,0,0.0,Zero,0,9.784535083358834,9,3,10,3,3_7
6486,ID_255414297593267278,255414,Kenya,297593,267278,Type_1,Low Risk,4759.0,4875.0,127.09752949299072,2022-11-11,2022-11-18,7,0.0,0.0,0.0,Repeat Loan,0,Exorbitant,1,16.571428571428573,Moderate,2,8.492080490601163,11,4,11,4,4_7
6487,ID_245243248458267278,245243,Kenya,248458,267278,Type_1,Low Risk,11677.0,11714.0,16.52210083313963,2022-08-31,2022-09-07,7,784.62,0.067193628500471,787.0,Repeat Loan,0,Normal,0,5.285714285714286,Moderate,2,9.368625350941896,8,3,9,3,3_7
6488,ID_249405222232267278,249405,Kenya,222232,267278,Type_1,Low Risk,1300.0,1300.0,0.0,2022-07-22,2022-07-29,7,390.0,0.3,390.0,Repeat Loan,0,Normal,0,0.0,Zero,0,7.170888478512505,7,3,7,3,3_7
6489,ID_251557243055267278,251557,Kenya,243055,267278,Type_1,Low Risk,16587.0,16587.0,0.0,2022-08-23,2022-08-30,7,2576.5,0.155332489298848,2577.0,Repeat Loan,0,Normal,0,0.0,Zero,0,9.716434821366272,8,3,8,3,3_7
6490,ID_247565219733267278,247565,Kenya,219733,267278,Type_1,Low Risk,20703.0,22220.0,382.07368152303667,2022-07-19,2022-07-26,7,6210.9,0.3,6666.0,Repeat Loan,0,Exorbitant,1,216.71428571428572,High,3,10.008793066681399,7,3,7,3,3_7
6491,ID_257964280893267278,257964,Kenya,280893,267278,Type_1,Low Risk,1500.0,1500.0,0.0,2022-10-13,2022-10-20,7,450.0,0.3,450.0,Repeat Loan,0,Normal,0,0.0,Zero,0,7.313886831633462,10,4,10,4,4_7
6492,ID_260107270073267278,260107,Kenya,270073,267278,Type_1,Low Risk,450.0,454.0,46.34920634920635,2022-09-28,2022-10-05,7,135.0,0.3,136.0,Repeat Loan,0,Exorbitant,1,0.5714285714285714,Small,1,6.12029741895095,9,3,10,3,3_7
6493,ID_271480271136267278,271480,Kenya,271136,267278,Type_1,Low Risk,3970.0,4054.0,110.32745591939546,2022-09-30,2022-10-07,7,0.0,0.0,0.0,Repeat Loan,0,Exorbitant,1,12.0,Moderate,2,8.307705966549513,9,3,10,3,3_7
6494,ID_256188260491267278,256188,Kenya,260491,267278,Type_1,Low Risk,11378.0,11488.0,50.410566757903716,2022-09-16,2022-09-23,7,0.22,1.93355598523466e-05,0.0,Repeat Loan,0,Exorbitant,1,15.714285714285714,Moderate,2,9.349145334853365,9,3,9,3,3_7
6495,ID_266661234277267278,266661,Kenya,234277,267278,Type_1,Low Risk,10506.0,10522.0,7.941040493867449,2022-08-10,2022-08-17,7,3151.8,0.3,3157.0,Repeat Loan,0,Normal,0,2.2857142857142856,Small,1,9.261318616740812,8,3,8,3,3_7
6496,ID_256566243160267278,256566,Kenya,243160,267278,Type_1,Low Risk,1250.0,1250.0,0.0,2022-08-24,2022-08-31,7,375.0,0.3,375.0,Repeat Loan,0,Normal,0,0.0,Zero,0,7.1316985104669115,8,3,8,3,3_7
6497,ID_269515230859267278,269515,Kenya,230859,267278,Type_1,Low Risk,3990.0,3990.0,0.0,2022-08-02,2022-08-09,7,1197.0,0.3,1197.0,Repeat Loan,0,Normal,0,0.0,Zero,0,8.291797105048733,8,3,8,3,3_7
6498,ID_258902281301267278,258902,Kenya,281301,267278,Type_1,Low Risk,14198.0,14198.0,0.0,2022-10-14,2022-10-21,7,4259.4,0.3,4259.0,Repeat Loan,0,Normal,0,0.0,Zero,0,9.560926818574357,10,4,10,4,4_7
6499,ID_264837227911267278,264837,Kenya,227911,267278,Type_1,Low Risk,8965.0,9184.0,127.37630467691817,2022-07-29,2022-08-05,7,2689.5,0.3,2755.0,Repeat Loan,0,Exorbitant,1,31.285714285714285,High,3,9.125326997649227,7,3,8,3,3_7
6500,ID_254128231493267278,254128,Kenya,231493,267278,Type_1,Low Risk,9940.0,9940.0,0.0,2022-08-03,2022-08-10,7,2982.0,0.3,2982.0,Repeat Loan,0,Normal,0,0.0,Zero,0,9.204422898212146,8,3,8,3,3_7
6501,ID_261802298858267278,261802,Kenya,298858,267278,Type_1,Low Risk,17438.0,17543.0,31.39694919142103,2022-11-14,2022-11-21,7,1522.24,0.0872944144970753,1531.0,Repeat Loan,0,Exorbitant,1,15.0,Moderate,2,9.772467290097724,11,4,11,4,4_7
6502,ID_245673306364251804,245673,Kenya,306364,251804,Type_5,High Risk,15000.0,15850.0,147.7380952380952,2023-01-16,2023-01-30,14,2000.0,0.133333333333333,2113.0,Repeat Loan,0,Exorbitant,1,60.714285714285715,High,3,9.670987868797893,1,1,1,1,1_14
6503,ID_249332231553267278,249332,Kenya,231553,267278,Type_1,Low Risk,2215.0,2279.0,150.66107707191227,2022-08-04,2022-08-11,7,664.5,0.3,684.0,Repeat Loan,0,Exorbitant,1,9.142857142857142,Moderate,2,7.731930721948486,8,3,8,3,3_7
6504,ID_251124286580267278,251124,Kenya,286580,267278,Type_1,Low Risk,9473.0,9648.0,96.3264013512087,2022-10-22,2022-10-29,7,2841.9,0.3,2894.0,Repeat Loan,0,Exorbitant,1,25.0,High,3,9.174609562020384,10,4,10,4,4_7
6505,ID_245353302993267278,245353,Kenya,302993,267278,Type_1,Low Risk,8038.0,8038.0,0.0,2022-11-23,2022-11-30,7,2411.4,0.3,2411.0,Repeat Loan,0,Normal,0,0.0,Zero,0,8.99205997632796,11,4,11,4,4_7
6506,ID_7411255805267278,7411,Kenya,255805,267278,Type_1,Low Risk,4699.0,4699.0,0.0,2022-09-09,2022-09-16,7,0.24,5.1074696743988e-05,0.0,Repeat Loan,0,Normal,0,0.0,Zero,0,8.45531778769815,9,3,9,3,3_7
6507,ID_261839307116267278,261839,Kenya,307116,267278,Type_10,High Risk,118335.0,120110.03,12.166700938484427,2023-05-03,2023-06-17,45,10137.0,0.0856635822030675,10289.0,Repeat Loan,0,Normal,0,39.44511111111108,High,3,11.696171843984251,5,2,6,2,2_45
6508,ID_261555298275267278,261555,Kenya,298275,267278,Type_1,Low Risk,8897.0,9079.0,106.66516803416881,2022-11-12,2022-11-19,7,0.0,0.0,0.0,Repeat Loan,0,Exorbitant,1,26.0,High,3,9.11382947159534,11,4,11,4,4_7
6509,ID_268010217268267278,268010,Kenya,217268,267278,Type_1,Low Risk,11219.0,11271.0,24.168184075484188,2022-07-16,2022-07-23,7,3365.7,0.3,3381.0,Repeat Loan,0,Exorbitant,1,7.428571428571429,Moderate,2,9.330077053578517,7,3,7,3,3_7
6510,ID_246022264243267278,246022,Kenya,264243,267278,Type_1,Low Risk,25261.0,25585.0,66.87892686071697,2022-09-21,2022-09-28,7,0.0,0.0,0.0,Repeat Loan,0,Exorbitant,1,46.285714285714285,High,3,10.14980060587698,9,3,9,3,3_7
6511,ID_270767264923267278,270767,Kenya,264923,267278,Type_1,Low Risk,27156.0,34101.0,1333.5253456221196,2022-09-22,2022-09-29,7,2582.63,0.0951034762115186,3243.0,Repeat Loan,1,Exorbitant,1,992.1428571428571,High,3,10.437111312578097,9,3,9,3,3_7
6512,ID_266693241588267278,266693,Kenya,241588,267278,Type_1,Low Risk,1950.0,2903.0,2548.315018315018,2022-08-22,2022-08-29,7,585.0,0.3,871.0,Repeat Loan,1,Exorbitant,1,136.14285714285714,High,3,7.973844375944687,8,3,8,3,3_7
6513,ID_258800222489267278,258800,Kenya,222489,267278,Type_1,Low Risk,2595.0,2690.0,190.88907239196257,2022-07-23,2022-07-30,7,778.5,0.3,807.0,Repeat Loan,0,Exorbitant,1,13.571428571428571,Moderate,2,7.897668150726906,7,3,7,3,3_7
6514,ID_243600222415267278,243600,Kenya,222415,267278,Type_1,Low Risk,14222.0,14289.0,24.56455792836049,2022-07-22,2022-07-29,7,4266.6,0.3,4287.0,Repeat Loan,0,Exorbitant,1,9.571428571428571,Moderate,2,9.567315270923913,7,3,7,3,3_7
6515,ID_254783267830267278,254783,Kenya,267830,267278,Type_1,Low Risk,2389.0,2389.0,0.0,2022-09-26,2022-10-03,7,716.7,0.3,717.0,Repeat Loan,0,Normal,0,0.0,Zero,0,7.779048644925556,9,3,10,3,3_7
6516,ID_253920227701267278,253920,Kenya,227701,267278,Type_1,Low Risk,3510.0,3510.0,0.0,2022-07-29,2022-08-05,7,1053.0,0.3,1053.0,Repeat Loan,0,Normal,0,0.0,Zero,0,8.163656176168432,7,3,8,3,3_7
6517,ID_8454230603267278,8454,Kenya,230603,267278,Type_1,Low Risk,2395.0,2483.0,191.58962123471517,2022-08-02,2022-08-09,7,718.5,0.3,745.0,Repeat Loan,0,Exorbitant,1,12.571428571428571,Moderate,2,7.81762544305337,8,3,8,3,3_7
6518,ID_259880280660267278,259880,Kenya,280660,267278,Type_1,Low Risk,2440.0,2440.0,0.0,2022-10-12,2022-10-19,7,732.0,0.3,732.0,Repeat Loan,0,Normal,0,0.0,Zero,0,7.80016307039296,10,4,10,4,4_7
6519,ID_241025221714267278,241025,Kenya,221714,267278,Type_1,Low Risk,2347.0,2347.0,0.0,2022-07-22,2022-07-29,7,704.1,0.3,704.0,Repeat Loan,0,Normal,0,0.0,Zero,0,7.761319180947987,7,3,7,3,3_7
6520,ID_265464263294267278,265464,Kenya,263294,267278,Type_1,Low Risk,7089.0,7175.0,63.25695745924269,2022-09-20,2022-09-27,7,2126.7,0.3,2153.0,Repeat Loan,0,Exorbitant,1,12.285714285714286,Moderate,2,8.878497403738631,9,3,9,3,3_7
6521,ID_8454270842267278,8454,Kenya,270842,267278,Type_1,Low Risk,2534.0,2626.0,189.31108354944186,2022-09-29,2022-10-06,7,760.2,0.3,788.0,Repeat Loan,0,Exorbitant,1,13.142857142857142,Moderate,2,7.87359778968554,9,3,10,3,3_7
6522,ID_308549368425251804,308549,Kenya,368425,251804,Type_7,High Risk,6554.0,6784.0,182.9853088626357,2024-08-02,2024-08-09,7,1311.0,0.200030515715593,1357.0,Repeat Loan,0,Exorbitant,1,32.857142857142854,High,3,8.82246957226897,8,3,8,3,3_7
6523,ID_248164131210251804,248164,Kenya,131210,251804,Type_5,High Risk,11500.0,12175.0,153.027950310559,2022-03-23,2022-04-06,14,1840.0,0.16,1948.0,Repeat Loan,0,Exorbitant,1,48.214285714285715,High,3,9.407222080101468,3,1,4,1,1_14
6524,ID_259100297822267278,259100,Kenya,297822,267278,Type_1,Low Risk,2000.0,2000.0,0.0,2022-11-12,2022-11-19,7,600.0,0.3,600.0,Repeat Loan,0,Normal,0,0.0,Zero,0,7.601402334583733,11,4,11,4,4_7
6525,ID_248975246401267278,248975,Kenya,246401,267278,Type_1,Low Risk,14719.0,14987.0,94.94045597041722,2022-08-27,2022-09-03,7,4415.7,0.3,4496.0,Repeat Loan,0,Exorbitant,1,38.285714285714285,High,3,9.615005159913578,8,3,9,3,3_7
6526,ID_267226244045267278,267226,Kenya,244045,267278,Type_1,Low Risk,2575.0,2651.0,153.89736477115116,2022-08-25,2022-09-01,7,0.0,0.0,0.0,Repeat Loan,0,Exorbitant,1,10.857142857142858,Moderate,2,7.883069351305753,8,3,9,3,3_7
6527,ID_254294228182267278,254294,Kenya,228182,267278,Type_1,Low Risk,7856.0,7856.0,0.0,2022-07-30,2022-08-06,7,2356.8,0.3,2357.0,Repeat Loan,0,Normal,0,0.0,Zero,0,8.969160133175821,7,3,8,3,3_7
6528,ID_308624368494251804,308624,Kenya,368494,251804,Type_7,High Risk,5860.0,6066.0,183.3008288639688,2024-08-03,2024-08-10,7,1172.0,0.2,1213.0,Repeat Loan,0,Exorbitant,1,29.428571428571427,High,3,8.710619527942297,8,3,8,3,3_7
6529,ID_262903252318267278,262903,Kenya,252318,267278,Type_1,Low Risk,946.0,946.0,0.0,2022-09-05,2022-09-12,7,0.0,0.0,0.0,Repeat Loan,0,Normal,0,0.0,Zero,0,6.853299093186078,9,3,9,3,3_7
6530,ID_258635229831267278,258635,Kenya,229831,267278,Type_1,Low Risk,6552.0,6708.0,124.14965986394557,2022-08-01,2022-08-08,7,1965.6,0.3,2012.0,Repeat Loan,0,Exorbitant,1,22.285714285714285,Moderate,2,8.811205187562887,8,3,8,3,3_7
6531,ID_164043291864267278,164043,Kenya,291864,267278,Type_1,Low Risk,8826.0,8939.0,66.75892654818556,2022-11-01,2022-11-08,7,2647.8,0.3,2682.0,Repeat Loan,0,Exorbitant,1,16.142857142857142,Moderate,2,9.09829086816756,11,4,11,4,4_7
6532,ID_273749307424267278,273749,Kenya,307424,267278,Type_4,High Risk,15000.0,16090.0,88.41111111111111,2023-07-04,2023-08-03,30,1425.0,0.095,1529.0,New Loan,0,Exorbitant,1,36.333333333333336,High,3,9.68601538845915,7,3,8,3,3_30
6533,ID_241376228166267278,241376,Kenya,228166,267278,Type_1,Low Risk,6214.0,6253.0,32.72564255827854,2022-07-30,2022-08-06,7,1864.2,0.3,1876.0,Repeat Loan,0,Exorbitant,1,5.571428571428571,Moderate,2,8.740976538017787,7,3,8,3,3_7
6534,ID_253136253389267278,253136,Kenya,253389,267278,Type_1,Low Risk,449.0,449.0,0.0,2022-09-06,2022-09-13,7,134.7,0.3,135.0,Repeat Loan,0,Normal,0,0.0,Zero,0,6.1092475827643655,9,3,9,3,3_7
6535,ID_254294283081267278,254294,Kenya,283081,267278,Type_1,Low Risk,7099.0,7099.0,0.0,2022-10-17,2022-10-24,7,2129.7,0.3,2130.0,Repeat Loan,0,Normal,0,0.0,Zero,0,8.867850063029406,10,4,10,4,4_7
6536,ID_256419285872267278,256419,Kenya,285872,267278,Type_1,Low Risk,36927.0,37149.0,31.34756217866137,2022-10-21,2022-10-28,7,11078.1,0.3,11145.0,Repeat Loan,0,Exorbitant,1,31.714285714285715,High,3,10.522719050145906,10,4,10,4,4_7
6537,ID_258002246661267278,258002,Kenya,246661,267278,Type_1,Low Risk,7208.0,7208.0,0.0,2022-08-29,2022-09-05,7,2162.4,0.3,2162.0,Repeat Loan,0,Normal,0,0.0,Zero,0,8.883085524404578,8,3,9,3,3_7
6538,ID_247972265615267278,247972,Kenya,265615,267278,Type_1,Low Risk,15022.0,15296.0,95.10812712783155,2022-09-23,2022-09-30,7,4506.6,0.3,4589.0,Repeat Loan,0,Exorbitant,1,39.142857142857146,High,3,9.635412009723266,9,3,9,3,3_7
6539,ID_273374306544267278,273374,Kenya,306544,267278,Type_4,High Risk,100000.0,107000.0,85.16666666666669,2023-02-02,2023-03-04,30,16000.0,0.16,17120.0,Repeat Loan,0,Exorbitant,1,233.33333333333334,High,3,11.580593459194764,2,1,3,1,1_30
6540,ID_271547263739267278,271547,Kenya,263739,267278,Type_1,Low Risk,379.0,379.0,0.0,2022-09-20,2022-09-27,7,113.7,0.3,114.0,Repeat Loan,0,Normal,0,0.0,Zero,0,5.940171252720432,9,3,9,3,3_7
6541,ID_259125294168267278,259125,Kenya,294168,267278,Type_1,Low Risk,260.0,265.0,100.27472527472527,2022-11-05,2022-11-12,7,0.0,0.0,0.0,Repeat Loan,0,Exorbitant,1,0.7142857142857143,Small,1,5.583496308781699,11,4,11,4,4_7
6542,ID_256201232599267278,256201,Kenya,232599,267278,Type_1,Low Risk,4989.0,4989.0,0.0,2022-08-06,2022-08-13,7,1496.7,0.3,1497.0,Repeat Loan,0,Normal,0,0.0,Zero,0,8.515191188745565,8,3,8,3,3_7
6543,ID_242329228996267278,242329,Kenya,228996,267278,Type_1,Low Risk,4999.0,5034.0,36.507301460292055,2022-07-30,2022-08-06,7,1499.7,0.3,1510.0,Repeat Loan,0,Exorbitant,1,5.0,Moderate,2,8.524168805152662,7,3,8,3,3_7
6544,ID_250189224835267278,250189,Kenya,224835,267278,Type_1,Low Risk,11073.0,11207.0,63.10072118796042,2022-07-26,2022-08-02,7,3321.9,0.3,3362.0,Repeat Loan,0,Exorbitant,1,19.142857142857142,Moderate,2,9.324383088016843,7,3,8,3,3_7
6545,ID_250939224697267278,250939,Kenya,224697,267278,Type_1,Low Risk,27490.0,27869.0,71.88847892740216,2022-07-26,2022-08-02,7,8247.0,0.3,8361.0,Repeat Loan,1,Exorbitant,1,54.142857142857146,High,3,10.235306120475993,7,3,8,3,3_7
6546,ID_266801303202267278,266801,Kenya,303202,267278,Type_1,Low Risk,390.0,390.0,0.0,2022-11-23,2022-11-30,7,117.0,0.3,117.0,Repeat Loan,0,Normal,0,0.0,Zero,0,5.968707559985366,11,4,11,4,4_7
6547,ID_254897246687267278,254897,Kenya,246687,267278,Type_1,Low Risk,1330.0,1341.0,43.12567132116004,2022-08-29,2022-09-05,7,399.0,0.3,402.0,Repeat Loan,0,Exorbitant,1,1.5714285714285714,Small,1,7.201916317531627,8,3,9,3,3_7
6548,ID_267322250488267278,267322,Kenya,250488,267278,Type_1,Low Risk,27990.0,27990.0,0.0,2022-09-02,2022-09-09,7,8397.0,0.3,8397.0,Repeat Loan,0,Normal,0,0.0,Zero,0,10.239638308916676,9,3,9,3,3_7
6549,ID_257237238042267278,257237,Kenya,238042,267278,Type_1,Low Risk,9898.0,9898.0,0.0,2022-08-17,2022-08-24,7,2969.4,0.3,2969.0,Repeat Loan,0,Normal,0,0.0,Zero,0,9.200189020919808,8,3,8,3,3_7
6550,ID_253403227897267278,253403,Kenya,227897,267278,Type_1,Low Risk,1399.0,1429.0,111.81456142142345,2022-07-29,2022-08-05,7,419.7,0.3,429.0,Repeat Loan,0,Exorbitant,1,4.285714285714286,Moderate,2,7.265429723253953,7,3,8,3,3_7
6551,ID_262011254089267278,262011,Kenya,254089,267278,Type_1,Low Risk,1500.0,1547.0,163.38095238095235,2022-09-07,2022-09-14,7,415.8,0.2772,429.0,Repeat Loan,0,Exorbitant,1,6.714285714285714,Moderate,2,7.344719054149673,9,3,9,3,3_7
6552,ID_250225283842267278,250225,Kenya,283842,267278,Type_1,Low Risk,19023.0,19253.0,63.04398434977209,2022-10-18,2022-10-25,7,608.25,0.0319744519791831,616.0,Repeat Loan,0,Exorbitant,1,32.857142857142854,High,3,9.865474110337912,10,4,10,4,4_7
6553,ID_247612239851267278,247612,Kenya,239851,267278,Type_1,Low Risk,15282.0,15610.0,111.91504477723558,2022-08-19,2022-08-26,7,4584.6,0.3,4683.0,Repeat Loan,0,Exorbitant,1,46.857142857142854,High,3,9.655731072956666,8,3,8,3,3_7
6554,ID_308962369527251804,308962,Kenya,369527,251804,Type_7,High Risk,4926.0,5099.0,183.12452873963224,2024-08-23,2024-08-30,7,985.0,0.19995939910678,1020.0,Repeat Loan,0,Exorbitant,1,24.714285714285715,High,3,8.536995818712418,8,3,8,3,3_7
6555,ID_264291215909267278,264291,Kenya,215909,267278,Type_1,Low Risk,4000.0,4144.0,187.7142857142857,2022-07-14,2022-07-21,7,1200.0,0.3,1243.0,Repeat Loan,0,Exorbitant,1,20.571428571428573,Moderate,2,8.329658067569396,7,3,7,3,3_7
6556,ID_261318300507267278,261318,Kenya,300507,267278,Type_1,Low Risk,2065.0,2080.0,37.87616741611899,2022-11-17,2022-11-24,7,146.03,0.0707167070217917,147.0,Repeat Loan,0,Exorbitant,1,2.142857142857143,Small,1,7.640603826393634,11,4,11,4,4_7
6557,ID_262358259569267278,262358,Kenya,259569,267278,Type_1,Low Risk,1500.0,1524.0,83.42857142857142,2022-09-15,2022-09-22,7,0.0,0.0,0.0,Repeat Loan,0,Exorbitant,1,3.4285714285714284,Small,1,7.329749689041512,9,3,9,3,3_7
6558,ID_241273287845267278,241273,Kenya,287845,267278,Type_1,Low Risk,8350.0,8492.0,88.67408041060736,2022-10-25,2022-11-01,7,2505.0,0.3,2548.0,Repeat Loan,0,Exorbitant,1,20.285714285714285,Moderate,2,9.04699757378001,10,4,11,4,4_7
6559,ID_255061219226267278,255061,Kenya,219226,267278,Type_1,Low Risk,1749.0,1814.0,193.7842032181655,2022-07-19,2022-07-26,7,524.7,0.3,544.0,Repeat Loan,0,Exorbitant,1,9.285714285714286,Moderate,2,7.503840746698951,7,3,7,3,3_7
6560,ID_253282189680267278,253282,Kenya,189680,267278,Type_1,Low Risk,7799.0,7799.0,0.0,2022-08-11,2022-08-18,7,2339.7,0.3,2340.0,Repeat Loan,0,Normal,0,0.0,Zero,0,8.961879012677683,8,3,8,3,3_7
6561,ID_251927217267267278,251927,Kenya,217267,267278,Type_1,Low Risk,2220.0,2220.0,0.0,2022-07-16,2022-07-23,7,666.0,0.3,666.0,Repeat Loan,0,Normal,0,0.0,Zero,0,7.7057128238944275,7,3,7,3,3_7
6562,ID_248461289221267278,248461,Kenya,289221,267278,Type_1,Low Risk,3055.0,3055.0,0.0,2022-10-27,2022-11-03,7,916.5,0.3,917.0,Repeat Loan,0,Normal,0,0.0,Zero,0,8.024862150286411,10,4,11,4,4_7
6563,ID_259276239611267278,259276,Kenya,239611,267278,Type_1,Low Risk,2835.0,2835.0,0.0,2022-08-19,2022-08-26,7,850.5,0.3,851.0,Repeat Loan,0,Normal,0,0.0,Zero,0,7.950149887652018,8,3,8,3,3_7
6564,ID_262903258506267278,262903,Kenya,258506,267278,Type_1,Low Risk,6777.0,6777.0,0.0,2022-09-13,2022-09-20,7,0.0,0.0,0.0,Repeat Loan,0,Normal,0,0.0,Zero,0,8.821437352166997,9,3,9,3,3_7
6565,ID_246436272986267278,246436,Kenya,272986,267278,Type_1,Low Risk,3724.0,3751.0,37.80497161270523,2022-10-03,2022-10-10,7,1117.2,0.3,1125.0,Repeat Loan,0,Exorbitant,1,3.857142857142857,Small,1,8.230044310126114,10,4,10,4,4_7
6566,ID_266224240828267278,266224,Kenya,240828,267278,Type_1,Low Risk,7369.0,7369.0,0.0,2022-08-20,2022-08-27,7,0.0,0.0,0.0,Repeat Loan,0,Normal,0,0.0,Zero,0,8.905172985183382,8,3,8,3,3_7
6567,ID_256926257190267278,256926,Kenya,257190,267278,Type_1,Low Risk,6154.0,6343.0,160.13974650633733,2022-09-12,2022-09-19,7,1846.2,0.3,1903.0,Repeat Loan,0,Exorbitant,1,27.0,High,3,8.755264763314685,9,3,9,3,3_7
6568,ID_308410369579267278,308410,Kenya,369579,267278,Type_7,High Risk,3224.0,3337.0,182.7587734845799,2024-08-24,2024-08-31,7,645.0,0.200062034739454,668.0,Repeat Loan,0,Exorbitant,1,16.142857142857142,Moderate,2,8.11312710422178,8,3,8,3,3_7
6569,ID_262627267544267278,262627,Kenya,267544,267278,Type_1,Low Risk,7949.0,8021.0,47.22966051435041,2022-09-26,2022-10-03,7,2384.7,0.3,2406.0,Repeat Loan,0,Exorbitant,1,10.285714285714286,Moderate,2,8.989943046329998,9,3,10,3,3_7
6570,ID_265370285908267278,265370,Kenya,285908,267278,Type_1,Low Risk,369.0,369.0,0.0,2022-10-21,2022-10-28,7,110.7,0.3,111.0,Repeat Loan,0,Normal,0,0.0,Zero,0,5.91350300563827,10,4,10,4,4_7
