,id,customer_id,country_id,tbl_loan_id,lender_id,loan_type,total_amount,total_amount_to_repay,disbursement_date,due_date,duration,new_versus_repeat,amount_funded_by_lender,lender_portion_funded,lender_portion_to_be_repaid,target
625,ID_264566284949251804,264566,Kenya,284949,251804,Type_6,5940.0,8472.8,2022-10-19,2022-10-26,7,Repeat Loan,950.0,0.159932659932659,1355.0,1
626,ID_247743284996267278,247743,Kenya,284996,267278,Type_5,13000.0,13750.0,2022-10-20,2022-11-03,14,Repeat Loan,1733.0,0.133307692307692,1833.0,0
627,ID_247743284996251804,247743,Kenya,284996,251804,Type_5,13000.0,13750.0,2022-10-20,2022-11-03,14,Repeat Loan,1733.0,0.133307692307692,1833.0,0
628,ID_248455284999251804,248455,Kenya,284999,251804,Type_5,105000.0,110350.0,2022-10-20,2022-11-03,14,Repeat Loan,14000.0,0.133333333333333,14713.0,0
629,ID_248455284999267278,248455,Kenya,284999,267278,Type_5,105000.0,110350.0,2022-10-20,2022-11-03,14,Repeat Loan,14000.0,0.133333333333333,14713.0,0
630,ID_269239285010267278,269239,Kenya,285010,267278,Type_6,2250.0,2250.0,2022-10-20,2022-10-27,7,Repeat Loan,360.0,0.16,367.0,0
631,ID_269239285010251804,269239,Kenya,285010,251804,Type_6,2250.0,2250.0,2022-10-20,2022-10-27,7,New Loan,360.0,0.16,367.0,0
632,ID_245748285028267278,245748,Kenya,285028,267278,Type_5,12700.0,13435.0,2022-10-20,2022-11-03,14,Repeat Loan,1693.0,0.133307086614173,1791.0,0
633,ID_245748285028251804,245748,Kenya,285028,251804,Type_5,12700.0,13435.0,2022-10-20,2022-11-03,14,Repeat Loan,1693.0,0.133307086614173,1791.0,0
634,ID_270904285039251804,270904,Kenya,285039,251804,Type_5,7000.0,7450.0,2022-10-20,2022-11-03,14,Repeat Loan,933.0,0.133285714285714,993.0,0
635,ID_270904285039267278,270904,Kenya,285039,267278,Type_5,7000.0,7450.0,2022-10-20,2022-11-03,14,Repeat Loan,933.0,0.133285714285714,993.0,0
636,ID_271281285086267278,271281,Kenya,285086,267278,Type_6,4500.0,4590.0,2022-10-20,2022-10-27,7,Repeat Loan,720.0,0.16,734.0,0
637,ID_271281285086251804,271281,Kenya,285086,251804,Type_6,4500.0,4590.0,2022-10-20,2022-10-27,7,Repeat Loan,720.0,0.16,734.0,0
638,ID_260784285147267278,260784,Kenya,285147,267278,Type_5,10500.0,11125.0,2022-10-20,2022-11-03,14,Repeat Loan,1400.0,0.133333333333333,1483.0,0
639,ID_260784285147251804,260784,Kenya,285147,251804,Type_5,10500.0,11125.0,2022-10-20,2022-11-03,14,Repeat Loan,1400.0,0.133333333333333,1483.0,0
640,ID_270158285383267278,270158,Kenya,285383,267278,Type_6,2130.0,2173.0,2022-10-20,2022-10-27,7,Repeat Loan,320.52,0.150478873239436,327.0,0
641,ID_270158285383251804,270158,Kenya,285383,251804,Type_6,2130.0,2173.0,2022-10-20,2022-10-27,7,Repeat Loan,340.0,0.159624413145539,347.0,0
642,ID_268271285615251804,268271,Kenya,285615,251804,Type_6,2380.0,2428.0,2022-10-21,2022-10-28,7,Repeat Loan,380.0,0.159663865546218,388.0,0
643,ID_268271285615267278,268271,Kenya,285615,267278,Type_6,2380.0,2428.0,2022-10-21,2022-10-28,7,Repeat Loan,380.0,0.159663865546218,388.0,0
644,ID_270766285666267278,270766,Kenya,285666,267278,Type_5,20000.0,21100.0,2022-10-21,2022-11-04,14,Repeat Loan,2666.0,0.1333,2813.0,0
645,ID_270766285666251804,270766,Kenya,285666,251804,Type_5,20000.0,21100.0,2022-10-21,2022-11-04,14,Repeat Loan,2666.0,0.1333,2813.0,0
646,ID_248853285732267278,248853,Kenya,285732,267278,Type_6,7490.0,7640.0,2022-10-21,2022-10-28,7,Repeat Loan,1198.0,0.159946595460614,1222.0,0
647,ID_248853285732251804,248853,Kenya,285732,251804,Type_6,7490.0,7640.0,2022-10-21,2022-10-28,7,Repeat Loan,1198.0,0.159946595460614,1222.0,0
648,ID_248164285904267278,248164,Kenya,285904,267278,Type_5,19773.0,20862.0,2022-10-21,2022-11-04,14,Repeat Loan,2636.0,0.133313103727304,2781.0,0
649,ID_248164285904251804,248164,Kenya,285904,251804,Type_5,19773.0,20862.0,2022-10-21,2022-11-04,14,Repeat Loan,2636.0,0.133313103727304,2781.0,0
650,ID_271342285957267278,271342,Kenya,285957,267278,Type_6,7630.0,12421.0,2022-10-21,2022-10-28,7,Repeat Loan,1220.0,0.159895150720838,1986.0,1
651,ID_271342285957251804,271342,Kenya,285957,251804,Type_6,7630.0,12421.0,2022-10-21,2022-10-28,7,Repeat Loan,1220.0,0.159895150720838,1986.0,1
652,ID_266385286796251804,266385,Kenya,286796,251804,Type_6,8310.0,8477.0,2022-10-22,2022-10-29,7,Repeat Loan,1329.0,0.159927797833935,1356.0,0
653,ID_266385286796267278,266385,Kenya,286796,267278,Type_6,8310.0,8477.0,2022-10-22,2022-10-29,7,Repeat Loan,657.24,0.0790902527075812,670.0,0
654,ID_247107286912251804,247107,Kenya,286912,251804,Type_5,14500.0,15325.0,2022-10-24,2022-11-07,14,Repeat Loan,1933.0,0.133310344827586,2043.0,0
655,ID_247107286912267278,247107,Kenya,286912,267278,Type_5,14500.0,15325.0,2022-10-24,2022-11-07,14,Repeat Loan,1933.0,0.133310344827586,2043.0,0
656,ID_270684287155251804,270684,Kenya,287155,251804,Type_6,11145.0,11368.0,2022-10-24,2022-10-31,7,Repeat Loan,1783.0,0.159982054733064,1819.0,0
657,ID_270684287155267278,270684,Kenya,287155,267278,Type_6,11145.0,11368.0,2022-10-24,2022-10-31,7,Repeat Loan,1783.0,0.159982054733064,1819.0,0
658,ID_246550287665251804,246550,Kenya,287665,251804,Type_5,102000.0,107200.0,2022-10-24,2022-11-07,14,Repeat Loan,13600.0,0.133333333333333,14293.0,0
659,ID_246550287665267278,246550,Kenya,287665,267278,Type_5,102000.0,107200.0,2022-10-24,2022-11-07,14,Repeat Loan,13600.0,0.133333333333333,14293.0,0
660,ID_270942288469267278,270942,Kenya,288469,267278,Type_6,300.0,306.0,2022-10-26,2022-11-02,7,Repeat Loan,48.0,0.16,49.0,0
661,ID_270942288469251804,270942,Kenya,288469,251804,Type_6,300.0,306.0,2022-10-26,2022-11-02,7,Repeat Loan,48.0,0.16,49.0,0
662,ID_263012288483251804,263012,Kenya,288483,251804,Type_6,28560.0,29132.0,2022-10-26,2022-11-02,7,Repeat Loan,4569.0,0.159978991596638,4661.0,0
663,ID_263012288483267278,263012,Kenya,288483,267278,Type_6,28560.0,29132.0,2022-10-26,2022-11-02,7,Repeat Loan,4569.0,0.159978991596638,4661.0,0
664,ID_272397288576251804,272397,Kenya,288576,251804,Type_6,21840.0,22277.0,2022-10-26,2022-11-02,7,Repeat Loan,3494.0,0.159981684981684,3564.0,0
665,ID_272397288576267278,272397,Kenya,288576,267278,Type_6,21840.0,22277.0,2022-10-26,2022-11-02,7,Repeat Loan,3494.0,0.159981684981684,3564.0,0
666,ID_272658288728251804,272658,Kenya,288728,251804,Type_19,1542000.0,2374900.0,2022-10-27,2025-10-27,1096,Repeat Loan,250000.0,0.162127107652399,385040.0,0
667,ID_272658288728267278,272658,Kenya,288728,267278,Type_19,1542000.0,2374900.0,2022-10-27,2025-10-27,1096,Repeat Loan,250000.0,0.162127107652399,385040.0,0
668,ID_245220288758251804,245220,Kenya,288758,251804,Type_4,100000.0,110093.0,2022-10-26,2023-01-26,92,Repeat Loan,13333.0,0.13333,15345.0,1
669,ID_245220288758267278,245220,Kenya,288758,267278,Type_4,100000.0,110093.0,2022-10-26,2023-01-26,92,Repeat Loan,13333.0,0.13333,15345.0,1
670,ID_248641288895251804,248641,Kenya,288895,251804,Type_5,17500.0,18475.0,2022-10-27,2022-11-10,14,Repeat Loan,2333.0,0.133314285714285,2463.0,0
671,ID_248641288895267278,248641,Kenya,288895,267278,Type_5,17500.0,18475.0,2022-10-27,2022-11-10,14,Repeat Loan,2333.0,0.133314285714285,2463.0,0
672,ID_266663288908267278,266663,Kenya,288908,267278,Type_5,29000.0,30550.0,2022-10-27,2022-11-10,14,Repeat Loan,3866.0,0.133310344827586,4073.0,0
673,ID_266663288908251804,266663,Kenya,288908,251804,Type_5,29000.0,30550.0,2022-10-27,2022-11-10,14,Repeat Loan,3866.0,0.133310344827586,4073.0,0
674,ID_266990288909267278,266990,Kenya,288909,267278,Type_5,28000.0,29500.0,2022-10-27,2022-11-10,14,Repeat Loan,3733.0,0.133321428571428,3933.0,0
675,ID_266990288909251804,266990,Kenya,288909,251804,Type_5,28000.0,29500.0,2022-10-27,2022-11-10,14,Repeat Loan,3733.0,0.133321428571428,3933.0,0
676,ID_260906288915267278,260906,Kenya,288915,267278,Type_5,22900.0,24145.0,2022-10-27,2022-11-10,14,Repeat Loan,3053.0,0.133318777292576,3219.0,0
677,ID_260906288915251804,260906,Kenya,288915,251804,Type_5,22900.0,24145.0,2022-10-27,2022-11-10,14,Repeat Loan,3053.0,0.133318777292576,3219.0,0
678,ID_246989288949251804,246989,Kenya,288949,251804,Type_5,56000.0,58900.0,2022-10-27,2022-11-10,14,Repeat Loan,7466.0,0.133321428571428,7853.0,0
679,ID_246989288949267278,246989,Kenya,288949,267278,Type_5,56000.0,58900.0,2022-10-27,2022-11-10,14,Repeat Loan,7466.0,0.133321428571428,7853.0,0
680,ID_248649288974251804,248649,Kenya,288974,251804,Type_5,24000.0,25300.0,2022-10-27,2022-11-10,14,Repeat Loan,3200.0,0.133333333333333,3373.0,0
681,ID_248649288974267278,248649,Kenya,288974,267278,Type_5,24000.0,25300.0,2022-10-27,2022-11-10,14,Repeat Loan,3200.0,0.133333333333333,3373.0,0
682,ID_272190288993267278,272190,Kenya,288993,267278,Type_6,3230.0,3295.0,2022-10-27,2022-11-03,7,Repeat Loan,516.0,0.159752321981424,526.0,0
683,ID_272190288993251804,272190,Kenya,288993,251804,Type_6,3230.0,3295.0,2022-10-27,2022-11-03,7,Repeat Loan,516.0,0.159752321981424,526.0,0
684,ID_257779289067251804,257779,Kenya,289067,251804,Type_5,17000.0,17950.0,2022-10-27,2022-11-10,14,Repeat Loan,2266.0,0.133294117647058,2393.0,0
685,ID_257779289067267278,257779,Kenya,289067,267278,Type_5,17000.0,17950.0,2022-10-27,2022-11-10,14,Repeat Loan,2266.0,0.133294117647058,2393.0,0
686,ID_272372289157267278,272372,Kenya,289157,267278,Type_6,5225.0,5330.0,2022-10-27,2022-11-03,7,Repeat Loan,836.0,0.16,853.0,0
687,ID_272372289157251804,272372,Kenya,289157,251804,Type_6,5225.0,5330.0,2022-10-27,2022-11-03,7,Repeat Loan,836.0,0.16,853.0,0
688,ID_272678289279251804,272678,Kenya,289279,251804,Type_4,4000000.0,4600000.0,2022-10-28,2023-04-26,180,Repeat Loan,100000.0,0.025,115000.0,0
689,ID_272678289279267278,272678,Kenya,289279,267278,Type_4,4000000.0,4600000.0,2022-10-28,2023-04-26,180,Repeat Loan,850000.0,0.2125,977500.0,0
690,ID_238567289285267278,238567,Kenya,289285,267278,Type_4,300000.0,345000.0,2022-10-27,2023-01-27,92,Repeat Loan,40000.0,0.133333333333333,46000.0,0
691,ID_238567289285251804,238567,Kenya,289285,251804,Type_4,300000.0,345000.0,2022-10-27,2023-01-27,92,Repeat Loan,40000.0,0.133333333333333,46000.0,0
692,ID_269573289293251804,269573,Kenya,289293,251804,Type_4,50000.0,53500.0,2022-10-27,2022-11-26,30,Repeat Loan,6666.0,0.13332,7133.0,0
693,ID_269573289293267278,269573,Kenya,289293,267278,Type_4,50000.0,53500.0,2022-10-27,2022-11-26,30,Repeat Loan,6666.0,0.13332,7133.0,0
694,ID_257778289510267278,257778,Kenya,289510,267278,Type_5,45378.0,47746.9,2022-10-28,2022-11-11,14,Repeat Loan,6049.0,0.133302481378641,6365.0,0
695,ID_257778289510251804,257778,Kenya,289510,251804,Type_5,45378.0,47746.9,2022-10-28,2022-11-11,14,Repeat Loan,6049.0,0.133302481378641,6365.0,0
696,ID_272677289603267278,272677,Kenya,289603,267278,Type_4,50000.0,57500.0,2022-10-28,2023-01-28,92,Repeat Loan,841.67,0.0168334,968.0,0
697,ID_272677289603251804,272677,Kenya,289603,251804,Type_4,50000.0,57500.0,2022-10-28,2023-01-28,92,Repeat Loan,6666.0,0.13332,7666.0,0
698,ID_272002289631267278,272002,Kenya,289631,267278,Type_6,1940.0,1979.0,2022-10-28,2022-11-04,7,Repeat Loan,310.0,0.159793814432989,316.0,0
699,ID_272002289631251804,272002,Kenya,289631,251804,Type_6,1940.0,1979.0,2022-10-28,2022-11-04,7,New Loan,310.0,0.159793814432989,316.0,0
700,ID_244944289827267278,244944,Kenya,289827,267278,Type_5,14500.0,15325.0,2022-10-28,2022-11-11,14,Repeat Loan,109.6,0.0075586206896551,116.0,0
701,ID_244944289827251804,244944,Kenya,289827,251804,Type_5,14500.0,15325.0,2022-10-28,2022-11-11,14,Repeat Loan,1933.0,0.133310344827586,2043.0,0
702,ID_272225290062251804,272225,Kenya,290062,251804,Type_6,3760.0,3836.0,2022-10-29,2022-11-05,7,Repeat Loan,601.0,0.159840425531914,613.0,0
703,ID_272225290062267278,272225,Kenya,290062,267278,Type_6,3760.0,3836.0,2022-10-29,2022-11-05,7,Repeat Loan,601.0,0.159840425531914,613.0,0
704,ID_245766290082251804,245766,Kenya,290082,251804,Type_5,11000.0,11650.0,2022-10-29,2022-11-12,14,Repeat Loan,1466.0,0.133272727272727,1553.0,0
705,ID_245766290082267278,245766,Kenya,290082,267278,Type_5,11000.0,11650.0,2022-10-29,2022-11-12,14,Repeat Loan,1466.0,0.133272727272727,1553.0,0
706,ID_272388290370267278,272388,Kenya,290370,267278,Type_6,4080.0,4162.0,2022-10-29,2022-11-05,7,Repeat Loan,652.0,0.159803921568627,665.0,0
707,ID_272388290370251804,272388,Kenya,290370,251804,Type_6,4080.0,4162.0,2022-10-29,2022-11-05,7,Repeat Loan,652.0,0.159803921568627,665.0,0
708,ID_272470290802267278,272470,Kenya,290802,267278,Type_10,13256.0,13454.84,2022-10-29,2022-10-31,2,Repeat Loan,2120.0,0.159927579963789,2152.0,0
709,ID_272470290802251804,272470,Kenya,290802,251804,Type_10,13256.0,13454.84,2022-10-29,2022-10-31,2,Repeat Loan,2120.0,0.159927579963789,2152.0,0
710,ID_246305290924251804,246305,Kenya,290924,251804,Type_5,4000.0,4240.0,2022-10-31,2022-11-07,7,Repeat Loan,533.0,0.13325,565.0,0
711,ID_246305290924267278,246305,Kenya,290924,267278,Type_5,4000.0,4240.0,2022-10-31,2022-11-07,7,Repeat Loan,533.0,0.13325,565.0,0
712,ID_265128290941267278,265128,Kenya,290941,267278,Type_6,6850.0,6987.0,2022-10-31,2022-11-07,7,Repeat Loan,1096.0,0.16,1118.0,0
713,ID_265128290941251804,265128,Kenya,290941,251804,Type_6,6850.0,6987.0,2022-10-31,2022-11-07,7,Repeat Loan,1096.0,0.16,1118.0,0
714,ID_259205291973251804,259205,Kenya,291973,251804,Type_10,98512.6,99990.29,2022-11-01,2022-11-30,29,Repeat Loan,14423.33,0.146411017473906,14640.0,0
715,ID_259205291973267278,259205,Kenya,291973,267278,Type_10,98512.6,99990.29,2022-11-01,2022-11-30,29,Repeat Loan,11483.79,0.116571788786409,11656.0,0
716,ID_259835291974251804,259835,Kenya,291974,251804,Type_10,507873.3,515491.4,2022-11-01,2022-11-30,29,Repeat Loan,75157.0,0.147983758941452,76284.0,0
717,ID_259835291974267278,259835,Kenya,291974,267278,Type_10,507873.3,515491.4,2022-11-01,2022-11-30,29,Repeat Loan,64487.95,0.12697645259162,65455.0,0
718,ID_272470291979267278,272470,Kenya,291979,267278,Type_10,84913.83,86187.54,2022-11-01,2022-11-30,29,Repeat Loan,10695.0,0.125951214307492,10855.0,0
719,ID_272470291979251804,272470,Kenya,291979,251804,Type_10,84913.83,86187.54,2022-11-01,2022-11-30,29,Repeat Loan,8186.07,0.0964044372983764,8309.0,0
720,ID_261840292040267278,261840,Kenya,292040,267278,Type_10,370393.5,375949.4,2022-11-01,2022-11-30,29,Repeat Loan,42436.38,0.114571071036613,43073.0,0
721,ID_261840292040251804,261840,Kenya,292040,251804,Type_10,370393.5,375949.4,2022-11-01,2022-11-30,29,Repeat Loan,52261.0,0.141095888561759,53045.0,0
722,ID_261841292581267278,261841,Kenya,292581,267278,Type_10,188956.75,191791.1,2022-11-02,2022-11-30,28,Repeat Loan,24753.47,0.131000718418368,25125.0,0
723,ID_261841292581251804,261841,Kenya,292581,251804,Type_10,188956.75,191791.1,2022-11-02,2022-11-30,28,Repeat Loan,24447.0,0.129378812876491,24814.0,0
724,ID_252041292769267278,252041,Kenya,292769,267278,Type_10,47070.0,47776.05,2022-11-02,2022-11-30,28,Repeat Loan,5995.0,0.127363501168472,6085.0,0
725,ID_252041292769251804,252041,Kenya,292769,251804,Type_10,47070.0,47776.05,2022-11-02,2022-11-30,28,Repeat Loan,6716.0,0.142681113235606,6817.0,0
726,ID_267312292908267278,267312,Kenya,292908,267278,Type_10,68819.5,69851.79,2022-11-03,2022-11-30,27,Repeat Loan,9457.0,0.13741744708985,9599.0,0
727,ID_267312292908251804,267312,Kenya,292908,251804,Type_10,68819.5,69851.79,2022-11-03,2022-11-30,27,Repeat Loan,6083.0,0.0883906450933238,6174.0,0
728,ID_259843292909251804,259843,Kenya,292909,251804,Type_10,258900.4,262783.91,2022-11-03,2022-11-30,27,Repeat Loan,34394.0,0.132846453694161,34910.0,0
729,ID_259843292909267278,259843,Kenya,292909,267278,Type_10,258900.4,262783.91,2022-11-03,2022-11-30,27,Repeat Loan,32406.0,0.125167825155928,32892.0,0
730,ID_261839292910267278,261839,Kenya,292910,267278,Type_10,593156.0,602053.34,2022-11-03,2022-11-30,27,Repeat Loan,66820.0,0.11265164644714,67822.0,0
731,ID_261839292910251804,261839,Kenya,292910,251804,Type_10,593156.0,602053.34,2022-11-03,2022-11-30,27,Repeat Loan,77751.53,0.131081081536728,78918.0,0
732,ID_237235293387251804,237235,Kenya,293387,251804,Type_6,884.0,884.0,2022-11-03,2022-11-10,7,Repeat Loan,176.0,0.199095022624434,180.0,0
733,ID_237235293387267278,237235,Kenya,293387,267278,Type_6,884.0,884.0,2022-11-03,2022-11-10,7,Repeat Loan,176.0,0.199095022624434,180.0,0
734,ID_271319293425267278,271319,Kenya,293425,267278,Type_5,7500.0,7975.0,2022-11-04,2022-11-18,14,Repeat Loan,1200.0,0.16,1276.0,0
735,ID_271319293425251804,271319,Kenya,293425,251804,Type_5,7500.0,7975.0,2022-11-04,2022-11-18,14,Repeat Loan,1200.0,0.16,1276.0,0
736,ID_248455293489267278,248455,Kenya,293489,267278,Type_5,105000.0,110350.0,2022-11-04,2022-11-18,14,Repeat Loan,5684.38,0.0541369523809523,5974.0,0
737,ID_248455293489251804,248455,Kenya,293489,251804,Type_5,105000.0,110350.0,2022-11-04,2022-11-18,14,Repeat Loan,4622.8,0.0440266666666666,4858.0,0
738,ID_260632293727267278,260632,Kenya,293727,267278,Type_5,19000.0,20050.0,2022-11-04,2022-11-18,14,Repeat Loan,597.0,0.0314210526315789,630.0,0
739,ID_260632293727251804,260632,Kenya,293727,251804,Type_5,19000.0,20050.0,2022-11-04,2022-11-18,14,Repeat Loan,440.28,0.0231726315789473,465.0,0
740,ID_265573293966267278,265573,Kenya,293966,267278,Type_6,9760.0,9956.0,2022-11-04,2022-11-11,7,Repeat Loan,1952.0,0.2,1991.0,0
741,ID_265573293966251804,265573,Kenya,293966,251804,Type_6,9760.0,9956.0,2022-11-04,2022-11-11,7,Repeat Loan,1952.0,0.2,1991.0,0
742,ID_272397293992251804,272397,Kenya,293992,251804,Type_6,22400.0,22848.0,2022-11-04,2022-11-11,7,Repeat Loan,4480.0,0.2,4570.0,0
743,ID_272397293992267278,272397,Kenya,293992,267278,Type_6,22400.0,22848.0,2022-11-04,2022-11-11,7,Repeat Loan,4480.0,0.2,4570.0,0
744,ID_272225294041251804,272225,Kenya,294041,251804,Type_6,3710.0,3785.0,2022-11-05,2022-11-12,7,Repeat Loan,742.0,0.2,757.0,0
745,ID_272225294041267278,272225,Kenya,294041,267278,Type_6,3710.0,3785.0,2022-11-05,2022-11-12,7,Repeat Loan,742.0,0.2,757.0,0
746,ID_272004294048251804,272004,Kenya,294048,251804,Type_6,7690.0,8454.0,2022-11-05,2022-11-12,7,Repeat Loan,1538.0,0.2,1691.0,1
747,ID_272004294048267278,272004,Kenya,294048,267278,Type_6,7690.0,8454.0,2022-11-05,2022-11-12,7,Repeat Loan,1538.0,0.2,1691.0,1
748,ID_272002294062251804,272002,Kenya,294062,251804,Type_6,2290.0,2336.0,2022-11-05,2022-11-12,7,Repeat Loan,458.0,0.2,467.0,0
749,ID_272002294062267278,272002,Kenya,294062,267278,Type_6,2290.0,2336.0,2022-11-05,2022-11-12,7,Repeat Loan,458.0,0.2,467.0,0
750,ID_267928294111251804,267928,Kenya,294111,251804,Type_6,13710.0,13985.0,2022-11-05,2022-11-12,7,New Loan,2742.0,0.2,2797.0,0
751,ID_267928294111267278,267928,Kenya,294111,267278,Type_6,13710.0,13985.0,2022-11-05,2022-11-12,7,Repeat Loan,2742.0,0.2,2797.0,0
752,ID_255031294499251804,255031,Kenya,294499,251804,Type_6,1600.0,1632.0,2022-11-05,2022-11-12,7,Repeat Loan,320.0,0.2,326.0,0
753,ID_255031294499267278,255031,Kenya,294499,267278,Type_6,1600.0,1632.0,2022-11-05,2022-11-12,7,Repeat Loan,320.0,0.2,326.0,0
754,ID_259334294828267278,259334,Kenya,294828,267278,Type_10,79798.1,80995.07,2022-11-06,2022-11-30,24,Repeat Loan,12767.0,0.159991277987821,12959.0,0
755,ID_259334294828251804,259334,Kenya,294828,251804,Type_10,79798.1,80995.07,2022-11-06,2022-11-30,24,Repeat Loan,12767.0,0.159991277987821,12959.0,0
756,ID_272852294980267278,272852,Kenya,294980,267278,Type_4,7000.0,7490.0,2022-11-07,2022-12-07,30,Repeat Loan,1120.0,0.16,1198.0,0
757,ID_272852294980251804,272852,Kenya,294980,251804,Type_4,7000.0,7490.0,2022-11-07,2022-12-07,30,New Loan,1120.0,0.16,1198.0,0
758,ID_264463294981251804,264463,Kenya,294981,251804,Type_4,10000.0,10700.0,2022-11-07,2022-12-07,30,Repeat Loan,1600.0,0.16,1712.0,0
759,ID_264463294981267278,264463,Kenya,294981,267278,Type_4,10000.0,10700.0,2022-11-07,2022-12-07,30,Repeat Loan,1600.0,0.16,1712.0,0
760,ID_266663295758267278,266663,Kenya,295758,267278,Type_5,30000.0,31600.0,2022-11-08,2022-11-22,14,Repeat Loan,300.0,0.01,316.0,0
761,ID_266663295758251804,266663,Kenya,295758,251804,Type_5,30000.0,31600.0,2022-11-08,2022-11-22,14,Repeat Loan,4800.0,0.16,5056.0,0
762,ID_245748295766251804,245748,Kenya,295766,251804,Type_5,12000.0,12700.0,2022-11-08,2022-11-22,14,Repeat Loan,1920.0,0.16,2032.0,0
763,ID_245748295766267278,245748,Kenya,295766,267278,Type_5,12000.0,12700.0,2022-11-08,2022-11-22,14,Repeat Loan,1592.8,0.132733333333333,1686.0,0
764,ID_252778295775267278,252778,Kenya,295775,267278,Type_5,10280.0,10894.0,2022-11-08,2022-11-22,14,Repeat Loan,1138.97,0.110794747081712,1207.0,0
765,ID_252778295775251804,252778,Kenya,295775,251804,Type_5,10280.0,10894.0,2022-11-08,2022-11-22,14,Repeat Loan,1644.0,0.159922178988326,1742.0,0
766,ID_250584296072251804,250584,Kenya,296072,251804,Type_6,2000.0,2040.0,2022-11-09,2022-11-16,7,Repeat Loan,400.0,0.2,408.0,0
767,ID_250584296072267278,250584,Kenya,296072,267278,Type_6,2000.0,2040.0,2022-11-09,2022-11-16,7,Repeat Loan,400.0,0.2,408.0,0
768,ID_263133296117267278,263133,Kenya,296117,267278,Type_6,1880.0,1918.0,2022-11-09,2022-11-16,7,Repeat Loan,376.0,0.2,384.0,0
769,ID_263133296117251804,263133,Kenya,296117,251804,Type_6,1880.0,1918.0,2022-11-09,2022-11-16,7,Repeat Loan,376.0,0.2,384.0,0
770,ID_265128296132267278,265128,Kenya,296132,267278,Type_6,9540.0,9731.0,2022-11-09,2022-11-16,7,Repeat Loan,1908.0,0.2,1946.0,0
771,ID_265128296132251804,265128,Kenya,296132,251804,Type_6,9540.0,9731.0,2022-11-09,2022-11-16,7,Repeat Loan,1908.0,0.2,1946.0,0
772,ID_272743296412267278,272743,Kenya,296412,267278,Type_4,10000.0,10700.0,2022-11-09,2022-12-09,30,Repeat Loan,1600.0,0.16,1712.0,0
773,ID_272743296412251804,272743,Kenya,296412,251804,Type_4,10000.0,10700.0,2022-11-09,2022-12-09,30,Repeat Loan,1600.0,0.16,1712.0,0
774,ID_272902296417267278,272902,Kenya,296417,267278,Type_4,10000.0,10700.0,2022-11-09,2022-12-09,30,Repeat Loan,1600.0,0.16,1712.0,0
775,ID_272902296417251804,272902,Kenya,296417,251804,Type_4,10000.0,10700.0,2022-11-09,2022-12-09,30,Repeat Loan,1600.0,0.16,1712.0,0
776,ID_251364296583251804,251364,Kenya,296583,251804,Type_6,860.0,878.0,2022-11-09,2022-11-16,7,Repeat Loan,172.0,0.2,176.0,0
